#class tools::wcsv::ntuple
#title Neutron Wall Hits
#separator 44
#vector_separator 59
#column double Energy_MeV
#column double Angle_deg
#column double X_mm
#column double Y_mm
#column double Z_mm
#column int EventID
14.0292,27.9321,73.5317,8.98255,6.93488,16907
1.41931,67.8513,11.3402,73.7063,8.92819,16907
0.0721349,50.9561,-12.7328,-72.1066,-3.09721,16912
14.1,44.7037,44.0288,62.1998,-6.7887,16950
14.1,68.8456,-57.1667,-56.1083,18.1991,16960
13.9907,56.2454,-74.4087,-37.3808,-15.7805,16970
14.1,44.8921,13.8371,-79.8027,12.9364,16997
0.434021,52.6918,-32.8741,-75.3198,-15.0969,17033
0.701255,62.9786,70.7636,-25.9034,-7.23503,17036
14.1,61.7632,-21.5379,79.3222,16.1656,17038
0.0874932,43.8876,-65.4459,42.8693,14.0131,17055
1.10039,54.5881,-40.9809,64.0602,-10.3597,17057
1.13268,40.3658,26.73,71.4814,-4.73831,18055
0.999284,4.10264,-5.20855,-73.6328,-2.03836,18055
0.457533,76.3267,48.655,64.2305,-16.3416,18058
0.162839,67.6004,-16.7504,-83.2995,-22.172,18059
0.983682,37.322,-71.5235,-30.9942,7.74795,18072
2.27308,55.3474,-76.1076,-41.829,19.0329,18082
8.59565,50.9347,-62.4803,53.9335,15.7625,18096
0.689462,25.1944,17.3292,-74.571,-1.46333,18116
14.0963,25.1812,8.41384,75.1914,11.0792,18117
0.411589,76.8215,-17.1829,-78.4478,17.9519,18120
14.1,59.4411,-75.184,31.6586,19.0317,18195
14.0995,28.9392,-73.3334,-26.2989,10.3518,18207
1.29667,37.2551,81.0169,-11.6269,14.1384,18208
14.1,49.6159,-11.6164,-72.1371,-1.20149,18218
5.28902,69.057,-0.186403,92.0334,23.6176,18234
0.67016,29.3803,-55.1196,58.3149,-12.0039,18265
4.80901,62.8835,-2.58507,76.2715,-5.61607,18278
14.1,42.3145,43.4229,67.5333,13.5454,18304
0.435504,71.3853,-12.2948,76.5068,4.76571,18304
0.410258,74.6322,-1.10296,88.6217,21.9782,18318
14.1,66.9105,-74.139,43.9268,-22.6492,19303
0.455687,64.928,27.8018,-71.7446,12.1198,19314
13.9602,46.9472,59.9588,-59.2351,16.7868,19341
1.49959,85.5332,-63.9821,71.3386,-22.8867,19346
0.183477,57.8398,-64.8344,46.3787,-14.8159,19349
13.8515,69.6505,-35.8971,82.1381,-24.5235,19355
0.931413,44.102,34.5809,74.0266,-14.2048,19359
14.0962,79.692,-77.276,-0.946363,11.0012,19375
0.436302,67.0659,-8.14085,-83.3197,21.0518,19379
0.153119,43.9868,-39.7541,63.6773,-8.29348,19388
0.30017,27.023,-76.4679,16.8707,-8.66266,19391
0.710082,19.8183,29.8611,70.7211,3.56811,19393
0.189527,39.4141,78.5659,0.472713,13.0859,19395
0.879924,70.3761,-85.8529,-2.49646,-21.3248,19409
0.515001,88.7543,-26.4095,116.547,-13.0124,19414
14.0996,32.9685,71.4786,33.5189,9.57818,19415
0.144513,65.8385,-66.3947,43.3712,-15.5905,19440
14.1,45.065,75.1538,20.7635,-13.5329,19448
2.0272,56.6664,78.3228,30.0745,-17.8097,19450
0.201887,80.64,52.0272,-67.3168,19.3076,19456
0.239516,72.1063,-74.0845,-6.04925,6.28553,19457
0.886767,75.2595,66.5013,49.3387,-18.386,19457
2.76379,73.3555,-71.7238,-43.9386,-17.4434,19480
1.40101,48.8687,-70.7812,-32.0266,6.44417,19489
14.1,61.7417,-28.1905,-77.5289,-16.902,19491
0.497519,48.7741,-26.8341,76.3403,16.8549,19531
0.70206,56.8931,-65.7145,-39.5487,2.83882,19560
14.0936,80.5932,76.8095,2.1527,-10.7045,19563
0.716396,64.4903,-84.4317,-3.34173,-20.5427,19565
0.936831,46.8622,57.7995,48.3334,8.83674,19581
14.1,43.6106,3.32148,77.0251,-11.8338,19582
14.1,30.22,1.03805,-76.9591,8.9929,19583
14.1,54.2657,60.09,54.5307,-18.922,19587
0.960151,26.3604,59.6495,-46.9898,-2.85052,19590
0.896677,54.2393,-25.1161,-72.1632,6.96564,20856
14.1,37.3353,-66.2356,-38.6155,-0.677244,20858
0.633193,55.3425,39.21,72.6675,-15.1048,20878
0.414578,85.9289,-83.3481,-32.1636,21.4587,20878
1.83094,19.9724,59.3619,45.6147,4.38246,20887
0.845924,3.62786,57.747,46.4333,0.237584,20888
0.404496,86.2078,45.0975,70.2238,-17.2338,20889
0.539475,79.8112,56.3639,-69.4989,-21.5706,20911
14.0485,56.2051,-75.8184,14.4078,3.68438,20926
14.1,38.8912,16.9537,72.7952,-7.86312,20932
14.1,60.1618,-77.9093,21.5596,-14.6933,20940
8.71617,72.5207,50.1793,54.3203,-6.39652,20943
12.1772,58.2486,-76.8869,7.30168,5.16535,20985
0.864497,55.1258,74.3676,5.07605,-6.35054,20991
0.723774,31.7576,-40.3739,64.5743,-10.9825,21017
0.24497,3.28893,33.9127,69.2,1.70884,21023
0.315502,64.5685,14.1696,72.2362,4.86551,21033
1.30219,25.5321,-69.5197,-35.5196,-6.92509,21037
0.20117,43.7033,75.1515,27.9375,13.8622,21042
0.359279,22.3397,-66.5026,-39.1024,-4.59751,21043
0.0725677,24.0754,73.4292,11.2492,-8.13898,21050
0.373811,46.2889,54.5836,48.9635,1.06332,21051
3.02956,55.589,-19.7266,84.966,19.6736,21052
1.26319,5.55799,66.5683,-30.5279,-1.03949,21056
14.0696,59.1853,-75.8453,-6.1103,-11.1968,21080
2.60111,43.7775,59.6618,53.7792,-18.0648,21141
1.23809,44.3887,-79.2962,-3.87116,-15.6666,21160
0.438831,63.0583,-17.6785,74.5576,-2.9016,21813
0.78873,73.9111,-76.8592,18.5727,-10.9297,21813
0.412065,76.4904,-77.089,-0.127889,10.0081,21813
0.599429,82.1479,29.9772,-79.9059,-21.2742,21817
0.00379702,63.9048,-11.3893,-77.4982,-16.0129,21827
14.1,43.0265,-74.7044,22.9359,-11.4351,21840
0.483707,64.036,-67.5406,-53.551,-21.7782,21843
14.1,11.7603,56.231,-53.2686,-5.14658,21848
0.650897,56.0367,3.14083,79.9979,-16.2951,21849
14.1,30.8914,24.9022,-70.2077,-0.816433,21874
1.13819,78.8547,-35.3193,81.8414,-24.241,21920
13.7164,47.9895,-73.1871,-33.2558,12.4014,21948
13.963,29.0677,-50.8,-56.4809,-11.621,21974
3.92809,47.1398,-13.082,-72.4828,5.58042,21981
1.84704,66.1691,83.4824,-19.8908,18.8071,21993
0.13137,75.264,-50.6669,60.909,-11.5208,22004
0.63825,83.5033,32.0523,-89.4479,25.0794,22025
14.0719,82.5864,76.1983,-16.2369,-7.13696,22038
0.249764,57.732,-66.7748,-40.9285,9.29563,22038
14.0982,23.9979,26.6391,-70.9081,8.9777,22043
14.1,70.9022,-56.2045,65.9967,-19.4862,22064
14.0911,36.4291,7.60283,-76.4219,2.39432,22106
0.628532,57.5348,-22.0596,74.0325,9.17224,23097
14.098,80.5351,-80.1019,-52.0708,-23.5941,23113
0.740961,61.9493,-52.2077,59.6471,-10.8961,23120
0.320969,37.4251,78.0931,-12.8819,-9.736,23123
14.1,53.498,-1.33282,81.1345,15.9052,23124
0.248488,53.0755,5.6659,-84.1558,-17.8351,23124
0.956519,44.7843,8.26484,77.7449,15.4048,23147
0.805552,24.5554,-24.6085,-72.4276,-7.73123,23147
14.0969,19.6449,-67.5742,29.3394,3.35522,23155
14.1,57.8851,-80.2063,22.78,-17.6796,23166
0.245316,38.4356,-4.28732,80.2665,-13.8148,23168
1.61411,78.1032,-57.7728,52.6727,8.02941,23207
14.1,56.016,69.5387,-37.0581,16.6333,23224
0.348289,66.1132,41.4677,-73.4682,-21.7577,23259
14.1,44.0039,-41.1532,-71.2982,15.1271,23291
14.1,87.0945,-85.9823,-36.2864,22.52,23292
14.0959,15.4152,-69.0464,-35.1079,-4.59618,23293
14.0581,58.7958,80.2452,15.4545,-19.6916,23301
0.277158,41.8559,78.4507,-23.5934,16.5981,23329
14.1,76.2934,74.5199,2.33734,-2.96454,23350
0.607865,58.5487,28.7108,70.7263,-0.802482,23356
14.1,26.8976,-4.16379,-75.951,10.1709,23358
1.00443,58.5933,75.1037,8.36053,10.8972,23358
1.13939,49.6112,15.3874,-82.3815,16.4949,23366
2.25438,59.447,26.9848,72.1551,7.40364,23377
14.1,71.4379,83.4228,-31.236,-23.4048,23381
2.36479,41.8857,72.6485,17.3236,-7.48803,24337
14.1,57.8561,-34.148,-70.1084,-6.73018,24341
1.11891,8.6505,-73.4739,-5.56132,1.39323,24401
1.99631,34.8051,76.2759,19.2806,15.2227,24407
14.0931,31.9528,11.0989,-76.6653,-4.58578,24408
1.02862,58.2851,-74.6849,-1.41291,1.11702,24416
0.790179,66.3744,-68.263,27.823,-0.216564,24416
